,end station id,subscriber,avg_trip,station_name,station_lat,station_long,rides
0,72,0,1389.9384615384615,W 52 St & 11 Ave,40.76727216,-73.99392888,195
1,72,1,885.0540275049116,W 52 St & 11 Ave,40.76727216,-73.99392888,1018
2,79,0,1701.5059523809523,Franklin St & W Broadway,40.71911552,-74.00666661,168
3,79,1,809.1335773101555,Franklin St & W Broadway,40.71911552,-74.00666661,1093
4,82,0,4684.405063291139,St James Pl & Pearl St,40.71117416,-74.00016545,79
5,82,1,624.1887477313975,St James Pl & Pearl St,40.71117416,-74.00016545,551
6,83,0,1075.4166666666667,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,240
7,83,1,695.4291891891892,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,925
8,116,0,1102.0458015267175,W 17 St & 8 Ave,40.74177603,-74.00149746,131
9,116,1,769.7593073593074,W 17 St & 8 Ave,40.74177603,-74.00149746,1155
10,119,0,934.6571428571428,Park Ave & St Edwards St,40.69608941,-73.97803415,70
11,119,1,888.2376237623762,Park Ave & St Edwards St,40.69608941,-73.97803415,303
12,120,0,1081.3115942028985,Lexington Ave & Classon Ave,40.68676793,-73.95928168,138
13,120,1,833.3810679611651,Lexington Ave & Classon Ave,40.68676793,-73.95928168,412
14,127,0,1349.6739130434783,Barrow St & Hudson St,40.73172428,-74.00674436,230
15,127,1,966.3723516949152,Barrow St & Hudson St,40.73172428,-74.00674436,1888
16,128,0,1159.9164179104478,MacDougal St & Prince St,40.72710258,-74.00297088,335
17,128,1,1001.1689311594203,MacDougal St & Prince St,40.72710258,-74.00297088,2208
18,143,0,1100.8615384615384,Clinton St & Joralemon St,40.69239502,-73.99337909,130
19,143,1,712.4278403275333,Clinton St & Joralemon St,40.69239502,-73.99337909,977
20,144,0,978.1359223300971,Nassau St & Navy St,40.69839895,-73.98068914,206
21,144,1,712.0016366612111,Nassau St & Navy St,40.69839895,-73.98068914,611
22,146,0,1057.7987421383648,Hudson St & Reade St,40.71625008,-74.0091059,159
23,146,1,775.1830065359477,Hudson St & Reade St,40.71625008,-74.0091059,1071
24,150,0,1056.4265402843603,E 2 St & Avenue C,40.720873600000004,-73.98085795,211
25,150,1,755.6741214057508,E 2 St & Avenue C,40.720873600000004,-73.98085795,1565
26,151,0,1203.7692307692307,Cleveland Pl & Spring St,40.72210378668603,-73.99724900722505,676
27,151,1,828.185315712188,Cleveland Pl & Spring St,40.72210378668603,-73.99724900722505,3405
28,152,0,2004.5874125874127,Warren St & W Broadway,40.71473993,-74.00910627,143
29,152,1,871.0909090909091,Warren St & W Broadway,40.71473993,-74.00910627,660
30,157,0,1898.2582781456954,Henry St & Atlantic Ave,40.69089272,-73.99612349,151
31,157,1,749.054721030043,Henry St & Atlantic Ave,40.69089272,-73.99612349,932
32,161,0,1265.8005617977528,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,356
33,161,1,802.3841807909605,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,1947
34,164,0,936.5824175824176,E 47 St & 2 Ave,40.75323098,-73.97032517,182
35,164,1,781.891135303266,E 47 St & 2 Ave,40.75323098,-73.97032517,1286
36,168,0,1042.201923076923,W 18 St & 6 Ave,40.73971301,-73.99456405,312
37,168,1,935.4305267523849,W 18 St & 6 Ave,40.73971301,-73.99456405,2411
38,173,0,2010.9440860215054,Broadway & W 49 St,40.76068327096592,-73.98452728986742,465
39,173,1,804.5153409090909,Broadway & W 49 St,40.76068327096592,-73.98452728986742,1760
40,174,0,860.7313432835821,E 25 St & 1 Ave,40.7381765,-73.97738662,201
41,174,1,622.4395973154362,E 25 St & 1 Ave,40.7381765,-73.97738662,1788
42,212,0,1808.4888888888888,W 16 St & The High Line,40.74334935,-74.00681753,270
43,212,1,1094.8863354037267,W 16 St & The High Line,40.74334935,-74.00681753,1610
44,216,0,1156.8813559322034,Columbia Heights & Cranberry St,40.70037867,-73.99548059,59
45,216,1,862.1917808219179,Columbia Heights & Cranberry St,40.70037867,-73.99548059,365
46,217,0,2263.783699059561,Old Fulton St,40.70277159,-73.99383605,319
47,217,1,1046.1623188405797,Old Fulton St,40.70277159,-73.99383605,690
48,223,0,2089.3691588785045,W 13 St & 7 Ave,40.73781509,-73.99994661,214
49,223,1,839.5285433070866,W 13 St & 7 Ave,40.73781509,-73.99994661,2032
50,224,0,1839.4583333333333,Spruce St & Nassau St,40.71146364,-74.00552427,144
51,224,1,893.1291262135923,Spruce St & Nassau St,40.71146364,-74.00552427,1030
52,228,0,1411.4716981132076,E 48 St & 3 Ave,40.7546011026,-73.971878855,159
53,228,1,782.0094876660341,E 48 St & 3 Ave,40.7546011026,-73.971878855,1054
54,229,0,945.180412371134,Great Jones St,40.72743423,-73.99379025,388
55,229,1,679.8012446518865,Great Jones St,40.72743423,-73.99379025,2571
56,232,0,4874.313043478261,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,115
57,232,1,734.7324324324325,Cadman Plaza E & Tillary St,40.69597683,-73.99014892,370
58,236,0,3238.8703703703704,St Marks Pl & 2 Ave,40.7284186,-73.98713956,324
59,236,1,3053.707076566125,St Marks Pl & 2 Ave,40.7284186,-73.98713956,1724
60,237,0,1639.627408993576,E 11 St & 2 Ave,40.73047309,-73.98672378,467
61,237,1,721.4128664495114,E 11 St & 2 Ave,40.73047309,-73.98672378,2456
62,238,0,1637.049645390071,Bank St & Washington St,40.7361967,-74.00859207,282
63,238,1,780.5319634703196,Bank St & Washington St,40.7361967,-74.00859207,1314
64,239,0,2168.289655172414,Willoughby St & Fleet St,40.69196566,-73.9813018,145
65,239,1,677.2775423728814,Willoughby St & Fleet St,40.69196566,-73.9813018,944
66,241,0,1005.9025641025642,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,195
67,241,1,818.4968866749689,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,803
68,242,0,980.3396226415094,Carlton Ave & Flushing Ave,40.697787,-73.973736,106
69,242,1,781.3882618510158,Carlton Ave & Flushing Ave,40.697787,-73.973736,443
70,244,0,1157.3533834586467,Willoughby Ave & Hall St,40.69196035,-73.96536851,133
71,244,1,734.065349544073,Willoughby Ave & Hall St,40.69196035,-73.96536851,658
72,245,0,2044.344,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,125
73,245,1,846.0379746835443,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,395
74,247,0,1350.1086261980831,Perry St & Bleecker St,40.73535398,-74.00483091,313
75,247,1,918.2510690287111,Perry St & Bleecker St,40.73535398,-74.00483091,1637
76,248,0,14632.547169811322,Laight St & Hudson St,40.72185379,-74.00771779,53
77,248,1,740.6955380577427,Laight St & Hudson St,40.72185379,-74.00771779,381
78,249,0,2717.818181818182,Harrison St & Hudson St,40.71870987,-74.0090009,66
79,249,1,882.6990291262136,Harrison St & Hudson St,40.71870987,-74.0090009,515
80,250,0,1209.6880733944954,Lafayette St & Jersey St,40.72456089,-73.99565293,436
81,250,1,811.6626317844592,Lafayette St & Jersey St,40.72456089,-73.99565293,2561
82,251,0,1708.878557874763,Mott St & Prince St,40.72317958,-73.99480012,527
83,251,1,793.6382398753894,Mott St & Prince St,40.72317958,-73.99480012,2568
84,252,0,1361.4323144104803,MacDougal St & Washington Sq,40.73226398,-73.99852205,229
85,252,1,747.3963847643641,MacDougal St & Washington Sq,40.73226398,-73.99852205,1549
86,254,0,990.443113772455,W 11 St & 6 Ave,40.73532427,-73.99800419,167
87,254,1,673.6635451505017,W 11 St & 6 Ave,40.73532427,-73.99800419,1495
88,257,0,1668.9128787878788,Lispenard St & Broadway,40.71939226,-74.00247214,264
89,257,1,1250.5232481990831,Lispenard St & Broadway,40.71939226,-74.00247214,1527
90,258,0,1007.1881188118812,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,202
91,258,1,808.9120715350224,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,671
92,259,0,6217.675392670157,South St & Whitehall St,40.70122128,-74.01234218,191
93,259,1,1363.7191011235955,South St & Whitehall St,40.70122128,-74.01234218,712
94,260,0,1327.0827067669172,Broad St & Bridge St,40.70365182,-74.01167797,133
95,260,1,1183.0133630289533,Broad St & Bridge St,40.70365182,-74.01167797,449
96,261,0,1796.7142857142858,Johnson St & Gold St,40.69474881,-73.98362464,154
97,261,1,706.8616714697406,Johnson St & Gold St,40.69474881,-73.98362464,694
98,262,0,1233.5681818181818,Washington Park,40.6917823,-73.97372990000001,88
99,262,1,765.1159135559922,Washington Park,40.6917823,-73.97372990000001,509
100,264,0,1187.6615384615384,Maiden Ln & Pearl St,40.70706456,-74.00731853,130
101,264,1,885.1526232114468,Maiden Ln & Pearl St,40.70706456,-74.00731853,629
102,265,0,1070.7894736842106,Stanton St & Chrystie St,40.72229346,-73.99147535,285
103,265,1,866.7342318059299,Stanton St & Chrystie St,40.72229346,-73.99147535,1855
104,267,0,9697.209580838324,Broadway & W 36 St,40.75097711,-73.98765428,334
105,267,1,786.6291187739464,Broadway & W 36 St,40.75097711,-73.98765428,1305
106,268,0,1545.6444444444444,Howard St & Centre St,40.71910537,-73.99973337,315
107,268,1,797.9610062893082,Howard St & Centre St,40.71910537,-73.99973337,1590
108,270,0,978.1866666666666,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,150
109,270,1,658.6185430463577,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,755
110,274,0,1019.6121212121212,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,165
111,274,1,786.8511235955057,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,1068
112,275,0,1094.5066666666667,Washington Ave & Greene Ave,40.68650065,-73.96563307,75
113,275,1,862.1374045801526,Washington Ave & Greene Ave,40.68650065,-73.96563307,524
114,276,0,1254.8387096774193,Duane St & Greenwich St,40.71748752,-74.0104554,93
115,276,1,840.8782489740082,Duane St & Greenwich St,40.71748752,-74.0104554,731
116,278,0,1457.2920353982302,Concord St & Bridge St,40.69766564,-73.98476437,113
117,278,1,1107.104783599089,Concord St & Bridge St,40.69766564,-73.98476437,439
118,281,0,1554.2577092511012,Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,908
119,281,1,953.1123144805455,Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,2493
120,282,0,1236.298076923077,Kent Ave & S 11 St,40.7076449441757,-73.96841526031494,208
121,282,1,978.5808736717828,Kent Ave & S 11 St,40.7076449441757,-73.96841526031494,847
122,284,0,1526.25,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,436
123,284,1,1011.5487951807229,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,3320
124,285,0,1057.0793991416308,Broadway & E 14 St,40.73454567,-73.99074142,466
125,285,1,891.606924163919,Broadway & E 14 St,40.73454567,-73.99074142,4246
126,289,0,1084.766355140187,Monroe St & Classon Ave,40.684568299999995,-73.95881081,107
127,289,1,935.5968992248062,Monroe St & Classon Ave,40.684568299999995,-73.95881081,258
128,291,0,1428.1008403361345,Madison St & Montgomery St,40.713126,-73.984844,119
129,291,1,720.5877378435518,Madison St & Montgomery St,40.713126,-73.984844,946
130,293,0,997.551724137931,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,348
131,293,1,647.7643979057592,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,2865
132,295,0,1065.8175675675675,Pike St & E Broadway,40.71406667,-73.99293911,148
133,295,1,748.6023755656108,Pike St & E Broadway,40.71406667,-73.99293911,1768
134,297,0,987.0065146579805,E 15 St & 3 Ave,40.734232,-73.986923,307
135,297,1,716.748359706677,E 15 St & 3 Ave,40.734232,-73.986923,2591
136,298,0,1165.9710144927535,3 Ave & Schermerhorn St,40.68683208,-73.9796772,138
137,298,1,848.8335208098988,3 Ave & Schermerhorn St,40.68683208,-73.9796772,889
138,301,0,1024.2793017456358,E 2 St & Avenue B,40.72217444,-73.98368779,401
139,301,1,863.8367521367521,E 2 St & Avenue B,40.72217444,-73.98368779,2340
140,302,0,1086.352,Avenue D & E 3 St,40.72082834,-73.97793172,125
141,302,1,1041.4140845070422,Avenue D & E 3 St,40.72082834,-73.97793172,1420
142,303,0,1351.042194092827,Mercer St & Spring St,40.72362738,-73.99949601,474
143,303,1,1236.8351822503962,Mercer St & Spring St,40.72362738,-73.99949601,1893
144,304,0,1902.544217687075,Broadway & Battery Pl,40.70463334,-74.01361706,294
145,304,1,957.8330903790087,Broadway & Battery Pl,40.70463334,-74.01361706,1372
146,305,0,1954.9676549865228,E 58 St & 3 Ave,40.76095756,-73.96724467,371
147,305,1,1309.7651762995274,E 58 St & 3 Ave,40.76095756,-73.96724467,2751
148,307,0,4506.882352941177,Canal St & Rutgers St,40.71427487,-73.98990025,340
149,307,1,668.680193596426,Canal St & Rutgers St,40.71427487,-73.98990025,2686
150,308,0,1419.5389610389611,St James Pl & Oliver St,40.71307916,-73.99851193,154
151,308,1,744.2118794326241,St James Pl & Oliver St,40.71307916,-73.99851193,1128
152,309,0,1327.953237410072,Murray St & West St,40.7149787,-74.013012,278
153,309,1,863.4045045045045,Murray St & West St,40.7149787,-74.013012,1110
154,310,0,1063.4840764331211,State St & Smith St,40.68926942,-73.98912867,157
155,310,1,980.0930232558139,State St & Smith St,40.68926942,-73.98912867,946
156,311,0,1064.6023738872404,Norfolk St & Broome St,40.7172274,-73.98802084,337
157,311,1,800.2917012448132,Norfolk St & Broome St,40.7172274,-73.98802084,2410
158,312,0,1067.2311320754718,Allen St & Stanton St,40.722055,-73.989111,424
159,312,1,693.8727034120735,Allen St & Stanton St,40.722055,-73.989111,2286
160,313,0,1499.6356589147288,Washington Ave & Park Ave,40.69610226,-73.96751037,129
161,313,1,885.054844606947,Washington Ave & Park Ave,40.69610226,-73.96751037,547
162,315,0,2208.7875,South St & Gouverneur Ln,40.70355377,-74.00670227,240
163,315,1,1233.103825136612,South St & Gouverneur Ln,40.70355377,-74.00670227,1098
164,316,0,1356.674074074074,Fulton St & William St,40.70955958,-74.00653609,135
165,316,1,1862.8509021842356,Fulton St & William St,40.70955958,-74.00653609,1053
166,317,0,1512.0825242718447,E 6 St & Avenue B,40.72453734,-73.98185424,206
167,317,1,719.8454391891892,E 6 St & Avenue B,40.72453734,-73.98185424,1184
168,319,0,2010.8635437881874,Fulton St & Broadway,40.711065999999995,-74.009447,491
169,319,1,1150.1126179245282,Fulton St & Broadway,40.711065999999995,-74.009447,1696
170,320,0,1287.3062200956938,Leonard St & Church St,40.717571,-74.005549,209
171,320,1,684.5578684429641,Leonard St & Church St,40.717571,-74.005549,1201
172,321,0,2859.0897435897436,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,156
173,321,1,629.3112164296998,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,633
174,323,0,1215.361963190184,Lawrence St & Willoughby St,40.69236178,-73.98631746,163
175,323,1,749.5366088631985,Lawrence St & Willoughby St,40.69236178,-73.98631746,1038
176,324,0,1009.9326923076923,DeKalb Ave & Hudson Ave,40.689888,-73.981013,208
177,324,1,646.8203592814372,DeKalb Ave & Hudson Ave,40.689888,-73.981013,835
178,325,0,749.6808510638298,E 19 St & 3 Ave,40.73624527,-73.98473765,235
179,325,1,633.9700483091788,E 19 St & 3 Ave,40.73624527,-73.98473765,2070
180,326,0,1016.060606060606,E 11 St & 1 Ave,40.72953837,-73.98426726,363
181,326,1,730.7488372093023,E 11 St & 1 Ave,40.72953837,-73.98426726,2150
182,327,0,1257.2314814814815,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,216
183,327,1,867.2729824561403,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,1425
184,328,0,1901.7482014388488,Watts St & Greenwich St,40.72405549,-74.00965965,278
185,328,1,805.4001814882033,Watts St & Greenwich St,40.72405549,-74.00965965,1102
186,330,0,1412.1494252873563,Reade St & Broadway,40.71450451,-74.00562789,87
187,330,1,757.2677865612649,Reade St & Broadway,40.71450451,-74.00562789,1012
188,331,0,1124.6607142857142,Pike St & Monroe St,40.71173107,-73.99193043,168
189,331,1,725.8992314261316,Pike St & Monroe St,40.71173107,-73.99193043,1171
190,332,0,1381.1988636363637,Cherry St,40.71219906,-73.97948148,176
191,332,1,955.7659947414548,Cherry St,40.71219906,-73.97948148,1141
192,334,0,1413.3398058252428,W 20 St & 7 Ave,40.74238787,-73.99726235,206
193,334,1,713.0018382352941,W 20 St & 7 Ave,40.74238787,-73.99726235,2176
194,335,0,982.6913043478261,Washington Pl & Broadway,40.72903917,-73.99404649,230
195,335,1,679.8187096774194,Washington Pl & Broadway,40.72903917,-73.99404649,1550
196,336,0,1268.6190476190477,Sullivan St & Washington Sq,40.73047747,-73.99906065,315
197,336,1,720.6707670043415,Sullivan St & Washington Sq,40.73047747,-73.99906065,1382
198,340,0,1562.0838709677419,Madison St & Clinton St,40.71269042,-73.98776323,155
199,340,1,870.7448979591836,Madison St & Clinton St,40.71269042,-73.98776323,1274
200,341,0,1295.7857142857142,Stanton St & Mangin St,40.71782143,-73.97628939,112
201,341,1,765.9375,Stanton St & Mangin St,40.71782143,-73.97628939,656
202,342,0,1150.3493975903614,Columbia St & Rivington St,40.71739973,-73.98016555,83
203,342,1,636.8823529411765,Columbia St & Rivington St,40.71739973,-73.98016555,1275
204,343,0,2920.705882352941,Clinton Ave & Flushing Ave,40.69794,-73.96986848,85
205,343,1,860.8192419825073,Clinton Ave & Flushing Ave,40.69794,-73.96986848,343
206,344,0,1058.2994350282486,Monroe St & Bedford Ave,40.6851443,-73.95380904,177
207,344,1,747.6360424028269,Monroe St & Bedford Ave,40.6851443,-73.95380904,566
208,346,0,1543.1815068493152,Bank St & Hudson St,40.73652889,-74.00618026,292
209,346,1,744.0314222712238,Bank St & Hudson St,40.73652889,-74.00618026,1814
210,347,0,2228.2021276595747,Greenwich St & W Houston St,40.728846000000004,-74.00859100000001,376
211,347,1,794.4566160520608,Greenwich St & W Houston St,40.728846000000004,-74.00859100000001,1844
212,349,0,937.1234567901234,Rivington St & Ridge St,40.71850211,-73.98329859,243
213,349,1,2386.3733938019654,Rivington St & Ridge St,40.71850211,-73.98329859,1323
214,350,0,1261.2869318181818,Clinton St & Grand St,40.71559509,-73.9870295,352
215,350,1,815.7347391786903,Clinton St & Grand St,40.71559509,-73.9870295,3604
216,351,0,1821.6124401913876,Front St & Maiden Ln,40.70530954,-74.00612572,209
217,351,1,906.9140401146132,Front St & Maiden Ln,40.70530954,-74.00612572,698
218,353,0,977.2611464968153,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,157
219,353,1,722.1657754010695,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,561
220,354,0,1477.4427083333333,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,192
221,354,1,726.9037593984963,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,665
222,355,0,1630.8204081632653,Bayard St & Baxter St,40.71602118,-73.99974372,245
223,355,1,932.0829875518672,Bayard St & Baxter St,40.71602118,-73.99974372,1687
224,356,0,1118.3267326732673,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,101
225,356,1,802.2153110047847,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,836
226,358,0,1374.5071174377224,Christopher St & Greenwich St,40.73291553,-74.00711384,562
227,358,1,1041.8125404007758,Christopher St & Greenwich St,40.73291553,-74.00711384,3094
228,359,0,1111.5,E 47 St & Park Ave,40.75510267,-73.97498696,168
229,359,1,770.4716748768473,E 47 St & Park Ave,40.75510267,-73.97498696,1624
230,360,0,1328.2962962962963,William St & Pine St,40.70717936,-74.00887308,189
231,360,1,1176.601680672269,William St & Pine St,40.70717936,-74.00887308,1190
232,361,0,1204.3144876325089,Allen St & Hester St,40.71605866,-73.99190759,283
233,361,1,755.2920962199313,Allen St & Hester St,40.71605866,-73.99190759,2328
234,362,0,1748.5153846153846,Broadway & W 37 St,40.75172632,-73.98753523,130
235,362,1,738.7305751765894,Broadway & W 37 St,40.75172632,-73.98753523,991
236,363,0,2015.621212121212,West Thames St,40.70834698,-74.01713445,132
237,363,1,976.8319123020707,West Thames St,40.70834698,-74.01713445,821
238,364,0,4314.034722222223,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,144
239,364,1,726.6468253968254,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,504
240,366,0,933.6438356164383,Clinton Ave & Myrtle Ave,40.693261,-73.968896,146
241,366,1,697.5995872033023,Clinton Ave & Myrtle Ave,40.693261,-73.968896,969
242,367,0,993.1805555555555,E 53 St & Lexington Ave,40.75828065,-73.97069431,144
243,367,1,770.6488549618321,E 53 St & Lexington Ave,40.75828065,-73.97069431,1179
244,368,0,1169.9722772277228,Carmine St & 6 Ave,40.73038599,-74.00214988,505
245,368,1,803.7819748177601,Carmine St & 6 Ave,40.73038599,-74.00214988,3018
246,369,0,2326.174721189591,Washington Pl & 6 Ave,40.73224119,-74.00026394,269
247,369,1,898.2333776595744,Washington Pl & 6 Ave,40.73224119,-74.00026394,1504
248,372,0,1079.9345794392523,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,107
249,372,1,823.493288590604,Franklin Ave & Myrtle Ave,40.694546087246025,-73.95801365375519,298
250,373,0,1065.2028985507247,Willoughby Ave & Walworth St,40.69331716,-73.95381995,138
251,373,1,755.0702402957486,Willoughby Ave & Walworth St,40.69331716,-73.95381995,541
252,376,0,2192.718120805369,John St & William St,40.70862144,-74.00722156,149
253,376,1,788.9804822043628,John St & William St,40.70862144,-74.00722156,871
254,377,0,1333.7843137254902,6 Ave & Canal St,40.72243797,-74.00566443,153
255,377,1,836.1695331695332,6 Ave & Canal St,40.72243797,-74.00566443,814
256,379,0,4019.430894308943,W 31 St & 7 Ave,40.749156,-73.9916,369
257,379,1,687.5436827956989,W 31 St & 7 Ave,40.749156,-73.9916,2976
258,380,0,1994.5121412803533,W 4 St & 7 Ave S,40.73401143,-74.00293877,453
259,380,1,768.7026406429392,W 4 St & 7 Ave S,40.73401143,-74.00293877,2613
260,383,0,962.244019138756,Greenwich Ave & Charles St,40.735238,-74.000271,209
261,383,1,702.3778888194878,Greenwich Ave & Charles St,40.735238,-74.000271,1601
262,385,0,1225.6438356164383,E 55 St & 2 Ave,40.75797322,-73.96603308,292
263,385,1,793.351279788173,E 55 St & 2 Ave,40.75797322,-73.96603308,2266
264,386,0,1750.9864864864865,Centre St & Worth St,40.71494807,-74.00234482,148
265,386,1,824.5173697270471,Centre St & Worth St,40.71494807,-74.00234482,806
266,387,0,2277.786188579017,Centre St & Chambers St,40.71273266,-74.0046073,753
267,387,1,857.4926866820631,Centre St & Chambers St,40.71273266,-74.0046073,1299
268,388,0,8099.4915254237285,W 26 St & 10 Ave,40.749717753,-74.002950346,177
269,388,1,815.7491289198606,W 26 St & 10 Ave,40.749717753,-74.002950346,1435
270,389,0,1023.1038961038961,Broadway & Berry St,40.71044554,-73.96525063,231
271,389,1,842.2215122470714,Broadway & Berry St,40.71044554,-73.96525063,939
272,390,0,3417.0737704918033,Duffield St & Willoughby St,40.69221589,-73.9842844,122
273,390,1,804.9305555555555,Duffield St & Willoughby St,40.69221589,-73.9842844,792
274,391,0,1820.1147540983607,Clark St & Henry St,40.69760127,-73.99344559,183
275,391,1,801.7161500815661,Clark St & Henry St,40.69760127,-73.99344559,1226
276,392,0,1737.6108597285067,Jay St & Tech Pl,40.695065,-73.987167,221
277,392,1,986.8943181818182,Jay St & Tech Pl,40.695065,-73.987167,880
278,393,0,948.0736196319018,E 5 St & Avenue C,40.72299208,-73.97995466,163
279,393,1,826.563904494382,E 5 St & Avenue C,40.72299208,-73.97995466,1424
280,394,0,1574.0314960629921,E 9 St & Avenue C,40.72521311,-73.97768752,127
281,394,1,752.741116751269,E 9 St & Avenue C,40.72521311,-73.97768752,1182
282,396,0,5660.469387755102,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392,98
283,396,1,836.7426900584795,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392,342
284,397,0,1010.4948453608248,Fulton St & Clermont Ave,40.68415748,-73.96922273,97
285,397,1,743.1345707656612,Fulton St & Clermont Ave,40.68415748,-73.96922273,431
286,398,0,1481.4823008849557,Atlantic Ave & Furman St,40.69165183,-73.99997859999999,226
287,398,1,1028.7268041237114,Atlantic Ave & Furman St,40.69165183,-73.99997859999999,776
288,399,0,915.5333333333333,Lafayette Ave & St James Pl,40.68851534,-73.9647628,105
289,399,1,721.8718861209965,Lafayette Ave & St James Pl,40.68851534,-73.9647628,562
290,400,0,7681.209677419355,Pitt St & Stanton St,40.71926081,-73.98178024,62
291,400,1,626.3333333333334,Pitt St & Stanton St,40.71926081,-73.98178024,447
292,401,0,1746.955326460481,Allen St & Rivington St,40.72019576,-73.98997825,291
293,401,1,710.1474190726159,Allen St & Rivington St,40.72019576,-73.98997825,2286
294,402,0,985.2628458498024,Broadway & E 22 St,40.740343200000005,-73.98955109,506
295,402,1,921.0896873285793,Broadway & E 22 St,40.740343200000005,-73.98955109,3646
296,403,0,1438.9635761589404,E 2 St & 2 Ave,40.72502876,-73.99069656,302
297,403,1,817.1245614035088,E 2 St & 2 Ave,40.72502876,-73.99069656,1710
298,405,0,1763.759900990099,Washington St & Gansevoort St,40.739323,-74.008119,404
299,405,1,894.0797511312218,Washington St & Gansevoort St,40.739323,-74.008119,1768
300,406,0,1236.795918367347,Hicks St & Montague St,40.69512845,-73.99595065,147
301,406,1,746.2631578947369,Hicks St & Montague St,40.69512845,-73.99595065,969
302,408,0,1162.1803278688524,Market St & Cherry St,40.71076228,-73.99400398,122
303,408,1,900.8821052631579,Market St & Cherry St,40.71076228,-73.99400398,950
304,410,0,4139.553459119496,Suffolk St & Stanton St,40.72066442,-73.98517977,318
305,410,1,727.7265662943176,Suffolk St & Stanton St,40.72066442,-73.98517977,2059
306,411,0,967.6371308016878,E 6 St & Avenue D,40.72228087,-73.97668709,237
307,411,1,851.9125934445084,E 6 St & Avenue D,40.72228087,-73.97668709,1739
308,412,0,1394.3988269794722,Forsyth St & Canal St,40.715815500000005,-73.99422366,341
309,412,1,1088.5314995563442,Forsyth St & Canal St,40.715815500000005,-73.99422366,2254
310,415,0,1451.2657657657658,Pearl St & Hanover Square,40.7047177,-74.00926027,222
311,415,1,934.6516023007396,Pearl St & Hanover Square,40.7047177,-74.00926027,1217
312,416,0,967.3684210526316,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,95
313,416,1,716.1973244147157,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,598
314,417,0,1268.2290502793296,Barclay St & Church St,40.71291224,-74.01020234,179
315,417,1,1115.6096385542169,Barclay St & Church St,40.71291224,-74.01020234,830
316,418,0,1449.3333333333333,Front St & Gold St,40.70224,-73.982578,114
317,418,1,890.0140845070423,Front St & Gold St,40.70224,-73.982578,568
318,419,0,689.0,Carlton Ave & Park Ave,40.69580705,-73.97355569,53
319,419,1,888.1216931216932,Carlton Ave & Park Ave,40.69580705,-73.97355569,378
320,420,0,981.7068965517242,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,58
321,420,1,790.8071065989848,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,394
322,421,0,1007.4655172413793,Clermont Ave & Park Ave,40.69573398,-73.97129668,58
323,421,1,694.4143302180686,Clermont Ave & Park Ave,40.69573398,-73.97129668,321
324,422,0,1415.8838383838383,W 59 St & 10 Ave,40.770513,-73.988038,198
325,422,1,770.2106782106782,W 59 St & 10 Ave,40.770513,-73.988038,2079
326,423,0,1598.4717741935483,W 54 St & 9 Ave,40.76584941,-73.98690506,248
327,423,1,743.7513711151737,W 54 St & 9 Ave,40.76584941,-73.98690506,1641
328,426,0,1598.088455772114,West St & Chambers St,40.71754834,-74.01322069,667
329,426,1,1036.3772184575669,West St & Chambers St,40.71754834,-74.01322069,3099
