,start station id,subscriber,avg_trip,station_name,station_lat,station_long,rides
65,239,1,756.8712871287129,Willoughby St & Fleet St,40.69196566,-73.9813018,909
66,241,0,1220.0066225165563,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,151
67,241,1,758.297619047619,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121,840
68,242,0,1443.6145833333333,Carlton Ave & Flushing Ave,40.697787,-73.973736,96
69,242,1,842.6008676789588,Carlton Ave & Flushing Ave,40.697787,-73.973736,461
70,244,0,1426.3636363636363,Willoughby Ave & Hall St,40.69196035,-73.96536851,154
71,244,1,1163.9429892141757,Willoughby Ave & Hall St,40.69196035,-73.96536851,649
72,245,0,1056.0576923076924,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,104
73,245,1,746.5447570332481,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,391
74,247,0,1344.1146953405018,Perry St & Bleecker St,40.73535398,-74.00483091,279
75,247,1,947.3694829760403,Perry St & Bleecker St,40.73535398,-74.00483091,1586
76,248,0,895.890625,Laight St & Hudson St,40.72185379,-74.00771779,64
77,248,1,729.1583924349882,Laight St & Hudson St,40.72185379,-74.00771779,423
78,249,0,1717.4819277108434,Harrison St & Hudson St,40.71870987,-74.0090009,83
79,249,1,938.3196881091618,Harrison St & Hudson St,40.71870987,-74.0090009,513
80,250,0,1086.5081967213114,Lafayette St & Jersey St,40.72456089,-73.99565293,427
81,250,1,1182.1002028397565,Lafayette St & Jersey St,40.72456089,-73.99565293,2465
82,251,0,1181.945419103314,Mott St & Prince St,40.72317958,-73.99480012,513
83,251,1,756.1471054718478,Mott St & Prince St,40.72317958,-73.99480012,2522
84,252,0,1000.473880597015,MacDougal St & Washington Sq,40.73226398,-73.99852205,268
85,252,1,734.1936785474109,MacDougal St & Washington Sq,40.73226398,-73.99852205,1487
86,254,0,1062.8527918781726,W 11 St & 6 Ave,40.73532427,-73.99800419,197
87,254,1,736.1272974812798,W 11 St & 6 Ave,40.73532427,-73.99800419,1469
88,257,0,1177.5,Lispenard St & Broadway,40.71939226,-74.00247214,200
89,257,1,888.6637554585153,Lispenard St & Broadway,40.71939226,-74.00247214,1374
90,258,0,1267.197604790419,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,167
91,258,1,777.3295932678822,DeKalb Ave & Vanderbilt Ave,40.68940747,-73.96885458,713
92,259,0,1635.2222222222222,South St & Whitehall St,40.70122128,-74.01234218,162
93,259,1,1264.4107142857142,South St & Whitehall St,40.70122128,-74.01234218,672
94,260,0,1703.8686131386862,Broad St & Bridge St,40.70365182,-74.01167797,137
95,260,1,1084.7891156462586,Broad St & Bridge St,40.70365182,-74.01167797,441
96,261,0,2447.3444444444444,Johnson St & Gold St,40.69474881,-73.98362464,180
97,261,1,792.7966101694915,Johnson St & Gold St,40.69474881,-73.98362464,649
98,262,0,1231.4126984126983,Washington Park,40.6917823,-73.97372990000001,126
99,262,1,718.9905123339659,Washington Park,40.6917823,-73.97372990000001,527
100,264,0,1974.757225433526,Maiden Ln & Pearl St,40.70706456,-74.00731853,173
101,264,1,1017.5132450331126,Maiden Ln & Pearl St,40.70706456,-74.00731853,604
102,265,0,1022.3076923076923,Stanton St & Chrystie St,40.72229346,-73.99147535,208
103,265,1,715.0601336302896,Stanton St & Chrystie St,40.72229346,-73.99147535,1796
104,267,0,1981.0711974110031,Broadway & W 36 St,40.75097711,-73.98765428,309
105,267,1,848.5929535232384,Broadway & W 36 St,40.75097711,-73.98765428,1334
106,268,0,1314.2092307692308,Howard St & Centre St,40.71910537,-73.99973337,325
107,268,1,736.6937293729372,Howard St & Centre St,40.71910537,-73.99973337,1515
108,270,0,1456.8628571428571,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,175
109,270,1,911.7338820301783,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,729
110,274,0,978.6149732620321,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,187
111,274,1,727.2330754352031,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,1034
112,275,0,1268.1222222222223,Washington Ave & Greene Ave,40.68650065,-73.96563307,90
113,275,1,837.718992248062,Washington Ave & Greene Ave,40.68650065,-73.96563307,516
114,276,0,1718.5096153846155,Duane St & Greenwich St,40.71748752,-74.0104554,104
115,276,1,803.5173852573018,Duane St & Greenwich St,40.71748752,-74.0104554,719
116,278,0,1179.2553191489362,Concord St & Bridge St,40.69766564,-73.98476437,94
117,278,1,742.2549019607843,Concord St & Bridge St,40.69766564,-73.98476437,459
118,281,0,1761.4295918367347,Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,980
119,281,1,964.4128083080917,Grand Army Plaza & Central Park S,40.764397100000004,-73.97371465,2311
120,282,0,1048.6979166666667,Kent Ave & S 11 St,40.7076449441757,-73.96841526031494,192
121,282,1,1165.2681818181818,Kent Ave & S 11 St,40.7076449441757,-73.96841526031494,880
122,284,0,1066.926582278481,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,395
123,284,1,677.625,Greenwich Ave & 8 Ave,40.7390169121,-74.0026376103,3264
124,285,0,2040.7955010224948,Broadway & E 14 St,40.73454567,-73.99074142,489
125,285,1,677.3384168482207,Broadway & E 14 St,40.73454567,-73.99074142,4131
126,289,0,1442.6262626262626,Monroe St & Classon Ave,40.684568299999995,-73.95881081,99
127,289,1,957.4536082474227,Monroe St & Classon Ave,40.684568299999995,-73.95881081,291
128,291,0,1861.7433628318583,Madison St & Montgomery St,40.713126,-73.984844,113
129,291,1,657.5430944963655,Madison St & Montgomery St,40.713126,-73.984844,963
130,293,0,1083.7698630136986,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,365
131,293,1,800.8281535648995,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,2735
132,295,0,1326.7413793103449,Pike St & E Broadway,40.71406667,-73.99293911,116
133,295,1,638.9789590254707,Pike St & E Broadway,40.71406667,-73.99293911,1806
134,297,0,1059.581818181818,E 15 St & 3 Ave,40.734232,-73.986923,330
135,297,1,1049.064833005894,E 15 St & 3 Ave,40.734232,-73.986923,2545
136,298,0,1533.9310344827586,3 Ave & Schermerhorn St,40.68683208,-73.9796772,145
137,298,1,826.3948598130842,3 Ave & Schermerhorn St,40.68683208,-73.9796772,856
138,301,0,1437.0678391959798,E 2 St & Avenue B,40.72217444,-73.98368779,398
139,301,1,677.1608187134503,E 2 St & Avenue B,40.72217444,-73.98368779,2394
140,302,0,1103.086330935252,Avenue D & E 3 St,40.72082834,-73.97793172,139
141,302,1,806.509735744089,Avenue D & E 3 St,40.72082834,-73.97793172,1438
142,303,0,1350.389502762431,Mercer St & Spring St,40.72362738,-73.99949601,362
143,303,1,1083.3233634311512,Mercer St & Spring St,40.72362738,-73.99949601,1772
144,304,0,1686.3344827586207,Broadway & Battery Pl,40.70463334,-74.01361706,290
145,304,1,1009.289596273292,Broadway & Battery Pl,40.70463334,-74.01361706,1288
146,305,0,4949.525469168901,E 58 St & 3 Ave,40.76095756,-73.96724467,373
147,305,1,917.8678756476684,E 58 St & 3 Ave,40.76095756,-73.96724467,2702
148,307,0,1065.8147058823529,Canal St & Rutgers St,40.71427487,-73.98990025,340
149,307,1,721.2845407020164,Canal St & Rutgers St,40.71427487,-73.98990025,2678
150,308,0,1310.1069182389938,St James Pl & Oliver St,40.71307916,-73.99851193,159
151,308,1,667.1183274021353,St James Pl & Oliver St,40.71307916,-73.99851193,1124
152,309,0,1719.0098522167489,Murray St & West St,40.7149787,-74.013012,203
153,309,1,766.33125,Murray St & West St,40.7149787,-74.013012,1120
154,310,0,1149.4819277108434,State St & Smith St,40.68926942,-73.98912867,166
155,310,1,750.669133192389,State St & Smith St,40.68926942,-73.98912867,946
156,311,0,1148.0348837209303,Norfolk St & Broome St,40.7172274,-73.98802084,344
157,311,1,707.0820555325321,Norfolk St & Broome St,40.7172274,-73.98802084,2413
158,312,0,1202.262467191601,Allen St & Stanton St,40.722055,-73.989111,381
159,312,1,662.3175499565596,Allen St & Stanton St,40.722055,-73.989111,2302
160,313,0,1187.1857142857143,Washington Ave & Park Ave,40.69610226,-73.96751037,140
161,313,1,916.0603290676416,Washington Ave & Park Ave,40.69610226,-73.96751037,547
162,315,0,2109.411320754717,South St & Gouverneur Ln,40.70355377,-74.00670227,265
163,315,1,1109.5742857142857,South St & Gouverneur Ln,40.70355377,-74.00670227,1050
164,316,0,2727.8467153284673,Fulton St & William St,40.70955958,-74.00653609,137
165,316,1,795.8377635197066,Fulton St & William St,40.70955958,-74.00653609,1091
166,317,0,1458.2587719298247,E 6 St & Avenue B,40.72453734,-73.98185424,228
167,317,1,862.453378956373,E 6 St & Avenue B,40.72453734,-73.98185424,1169
168,319,0,1438.456611570248,Fulton St & Broadway,40.711065999999995,-74.009447,484
169,319,1,810.6897983392645,Fulton St & Broadway,40.711065999999995,-74.009447,1686
170,320,0,1787.857142857143,Leonard St & Church St,40.717571,-74.005549,224
171,320,1,758.9166666666666,Leonard St & Church St,40.717571,-74.005549,1188
172,321,0,2411.923076923077,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,208
173,321,1,859.4694589877836,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773,573
174,323,0,1769.4895833333333,Lawrence St & Willoughby St,40.69236178,-73.98631746,192
175,323,1,1164.5366598778005,Lawrence St & Willoughby St,40.69236178,-73.98631746,982
176,324,0,3613.8705035971225,DeKalb Ave & Hudson Ave,40.689888,-73.981013,139
177,324,1,643.603707995365,DeKalb Ave & Hudson Ave,40.689888,-73.981013,863
178,325,0,1297.6911764705883,E 19 St & 3 Ave,40.73624527,-73.98473765,272
179,325,1,738.9262493934983,E 19 St & 3 Ave,40.73624527,-73.98473765,2061
180,326,0,1010.8126888217523,E 11 St & 1 Ave,40.72953837,-73.98426726,331
181,326,1,734.8607420980302,E 11 St & 1 Ave,40.72953837,-73.98426726,2183
182,327,0,1650.2283105022832,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,219
183,327,1,908.2096774193549,Vesey Pl & River Terrace,40.715337899999994,-74.01658354,1426
184,328,0,1212.714859437751,Watts St & Greenwich St,40.72405549,-74.00965965,249
185,328,1,790.8363148479427,Watts St & Greenwich St,40.72405549,-74.00965965,1118
186,330,0,1663.9896907216496,Reade St & Broadway,40.71450451,-74.00562789,97
187,330,1,777.6182364729459,Reade St & Broadway,40.71450451,-74.00562789,998
188,331,0,1153.510989010989,Pike St & Monroe St,40.71173107,-73.99193043,182
189,331,1,679.9073593073593,Pike St & Monroe St,40.71173107,-73.99193043,1155
190,332,0,1198.7179487179487,Cherry St,40.71219906,-73.97948148,156
191,332,1,971.4442567567568,Cherry St,40.71219906,-73.97948148,1184
192,334,0,1276.3868312757202,W 20 St & 7 Ave,40.74238787,-73.99726235,243
193,334,1,1597.4223977695167,W 20 St & 7 Ave,40.74238787,-73.99726235,2152
194,335,0,1408.2610619469026,Washington Pl & Broadway,40.72903917,-73.99404649,226
195,335,1,675.0904255319149,Washington Pl & Broadway,40.72903917,-73.99404649,1504
196,336,0,1887.5501858736059,Sullivan St & Washington Sq,40.73047747,-73.99906065,269
197,336,1,714.2853949329359,Sullivan St & Washington Sq,40.73047747,-73.99906065,1342
198,340,0,933.8918918918919,Madison St & Clinton St,40.71269042,-73.98776323,148
199,340,1,650.5873140172279,Madison St & Clinton St,40.71269042,-73.98776323,1277
200,341,0,1256.5333333333333,Stanton St & Mangin St,40.71782143,-73.97628939,105
201,341,1,786.3501529051988,Stanton St & Mangin St,40.71782143,-73.97628939,654
202,342,0,1120.1616161616162,Columbia St & Rivington St,40.71739973,-73.98016555,99
203,342,1,633.4651162790698,Columbia St & Rivington St,40.71739973,-73.98016555,1290
204,343,0,1252.1898734177216,Clinton Ave & Flushing Ave,40.69794,-73.96986848,79
205,343,1,857.5762711864406,Clinton Ave & Flushing Ave,40.69794,-73.96986848,354
206,344,0,1337.0166666666667,Monroe St & Bedford Ave,40.6851443,-73.95380904,180
207,344,1,809.8046744574291,Monroe St & Bedford Ave,40.6851443,-73.95380904,599
208,346,0,3687.4152823920267,Bank St & Hudson St,40.73652889,-74.00618026,301
209,346,1,1257.5036171396773,Bank St & Hudson St,40.73652889,-74.00618026,1797
210,347,0,1075.1532567049808,Greenwich St & W Houston St,40.728846000000004,-74.00859100000001,261
211,347,1,834.7698550724638,Greenwich St & W Houston St,40.728846000000004,-74.00859100000001,1725
212,349,0,1098.823275862069,Rivington St & Ridge St,40.71850211,-73.98329859,232
213,349,1,738.6580687830688,Rivington St & Ridge St,40.71850211,-73.98329859,1512
214,350,0,918.2954545454545,Clinton St & Grand St,40.71559509,-73.9870295,308
215,350,1,666.181167400881,Clinton St & Grand St,40.71559509,-73.9870295,3632
216,351,0,3530.6867469879517,Front St & Maiden Ln,40.70530954,-74.00612572,166
217,351,1,1233.691771269177,Front St & Maiden Ln,40.70530954,-74.00612572,717
218,353,0,963.06993006993,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,143
219,353,1,1087.3652173913044,S Portland Ave & Hanson Pl,40.68539567,-73.97431458,575
220,354,0,1042.4925373134329,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,201
221,354,1,770.0838607594936,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,632
222,355,0,1380.6010101010102,Bayard St & Baxter St,40.71602118,-73.99974372,198
223,355,1,902.7856723429243,Bayard St & Baxter St,40.71602118,-73.99974372,1703
224,356,0,1184.409090909091,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,110
225,356,1,727.0458015267176,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,917
226,358,0,1746.5289421157684,Christopher St & Greenwich St,40.73291553,-74.00711384,501
227,358,1,920.865813648294,Christopher St & Greenwich St,40.73291553,-74.00711384,3048
228,359,0,12279.112903225807,E 47 St & Park Ave,40.75510267,-73.97498696,186
229,359,1,844.1874221668742,E 47 St & Park Ave,40.75510267,-73.97498696,1606
230,360,0,1299.75,William St & Pine St,40.70717936,-74.00887308,216
231,360,1,839.5762564991335,William St & Pine St,40.70717936,-74.00887308,1154
232,361,0,1579.27868852459,Allen St & Hester St,40.71605866,-73.99190759,305
233,361,1,734.439406779661,Allen St & Hester St,40.71605866,-73.99190759,2360
234,362,0,2714.4021739130435,Broadway & W 37 St,40.75172632,-73.98753523,184
235,362,1,808.1251303441085,Broadway & W 37 St,40.75172632,-73.98753523,959
236,363,0,1900.4534161490683,West Thames St,40.70834698,-74.01713445,161
237,363,1,1100.5601552393273,West Thames St,40.70834698,-74.01713445,773
238,364,0,1194.0325203252032,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,123
